lsoa_code,dominant_crime,latitude,longitude
E01000559,Violence and sexual offences,51.551281,-0.22062
E01000560,Violence and sexual offences,51.5498805,-0.215168
E01000561,Violence and sexual offences,51.549394,-0.208318
E01000562,Violence and sexual offences,51.568515,-0.32302549999999997
E01000563,Violence and sexual offences,51.564775999999995,-0.320914
E01000564,Violence and sexual offences,51.564008,-0.306623
E01000565,Violence and sexual offences,51.561625,-0.32092849999999995
E01000566,Violence and sexual offences,51.566683,-0.310007
E01000567,Violence and sexual offences,51.560055500000004,-0.323533
E01000568,Violence and sexual offences,51.574759,-0.317587
E01000569,Violence and sexual offences,51.569047,-0.308737
E01000570,Violence and sexual offences,51.56053,-0.299949
E01000571,Violence and sexual offences,51.559722,-0.294181
E01000572,Violence and sexual offences,51.574627,-0.308635
E01000573,Violence and sexual offences,51.572904,-0.303673
E01000574,Violence and sexual offences,51.570469,-0.305586
E01000575,Violence and sexual offences,51.569848,-0.295091
E01000576,Violence and sexual offences,51.566221,-0.287058
E01000577,Violence and sexual offences,51.563025,-0.299166
E01000578,Violence and sexual offences,51.563496,-0.283076
E01000579,Violence and sexual offences,51.529793,-0.2202
E01000580,Violence and sexual offences,51.537203,-0.206256
E01000581,Violence and sexual offences,51.536885,-0.220182
E01000582,Violence and sexual offences,51.534949,-0.21425
E01000583,Violence and sexual offences,51.534732,-0.204552
E01000584,Violence and sexual offences,51.534947,-0.222854
E01000585,Violence and sexual offences,51.53245,-0.223672
E01000586,Violence and sexual offences,51.531224,-0.216764
E01000587,Violence and sexual offences,51.594048,-0.267586
E01000589,Violence and sexual offences,51.591888,-0.284631
E01000590,Violence and sexual offences,51.591621,-0.267541
E01000591,Violence and sexual offences,51.585274,-0.279952
E01000592,Violence and sexual offences,51.598231,-0.267916
E01000593,Violence and sexual offences,51.597116,-0.27402000000000004
E01000594,Violence and sexual offences,51.59469,-0.284691
E01000595,Violence and sexual offences,51.543231,-0.258625
E01000596,Violence and sexual offences,51.545947,-0.26201050000000004
E01000599,Violence and sexual offences,51.539911,-0.260024
E01000601,Theft from the person,51.553906,-0.255437
E01000602,Violence and sexual offences,51.551656,-0.263462
E01000603,Violence and sexual offences,51.550973,-0.259082
E01000604,Violence and sexual offences,51.548301,-0.267363
E01000605,Violence and sexual offences,51.5445505,-0.268222
E01000606,Violence and sexual offences,51.557226,-0.330024
E01000607,Violence and sexual offences,51.555313,-0.314785
E01000608,Violence and sexual offences,51.5573685,-0.315427
E01000609,Violence and sexual offences,51.555587,-0.321757
E01000610,Violence and sexual offences,51.5549455,-0.305071
E01000611,Violence and sexual offences,51.551703,-0.316481
E01000612,Violence and sexual offences,51.5506,-0.311555
E01000613,Violence and sexual offences,51.561133,-0.304904
E01000615,Violence and sexual offences,51.559637,-0.274198
E01000616,Violence and sexual offences,51.557612,-0.290109
E01000617,Violence and sexual offences,51.553941,-0.284773
E01000618,Violence and sexual offences,51.5501475,-0.274292
E01000619,Violence and sexual offences,51.551181,-0.270648
E01000620,Violence and sexual offences,51.547532,-0.279196
E01000621,Violence and sexual offences,51.54582,-0.274237
E01000622,Violence and sexual offences,51.565776,-0.258445
E01000623,Violence and sexual offences,51.573597,-0.262533
E01000624,Violence and sexual offences,51.573335,-0.254892
E01000625,Violence and sexual offences,51.569517,-0.261625
E01000626,Violence and sexual offences,51.563949,-0.259597
E01000627,Violence and sexual offences,51.56162,-0.25591
E01000628,Violence and sexual offences,51.556413,-0.251042
E01000629,Violence and sexual offences,51.574477,-0.259515
E01000630,Violence and sexual offences,51.551741,-0.295899
E01000631,Violence and sexual offences,51.551637,-0.304882
E01000632,Violence and sexual offences,51.544693,-0.298737
E01000633,Violence and sexual offences,51.55184,-0.298194
E01000634,Violence and sexual offences,51.551894,-0.300099
E01000636,Violence and sexual offences,51.552755,-0.287377
E01000637,Violence and sexual offences,51.5493295,-0.232322
E01000638,Violence and sexual offences,51.549846,-0.237503
E01000639,Violence and sexual offences,51.548739,-0.228057
E01000640,Violence and sexual offences,51.548098,-0.237526
E01000641,Violence and sexual offences,51.550984,-0.240114
E01000642,Violence and sexual offences,51.547437,-0.224905
E01000643,Violence and sexual offences,51.542309,-0.235326
E01000644,Violence and sexual offences,51.546416,-0.23104000000000002
E01000645,Violence and sexual offences,51.407022999999995,0.044358
E01000646,Violence and sexual offences,51.40687,0.0287335
E01000647,Violence and sexual offences,51.40317,0.0333735
E01000648,Violence and sexual offences,51.400258,0.036923
E01000649,Violence and sexual offences,51.404062,0.055381
E01000650,Violence and sexual offences,51.394382,0.048424499999999995
E01000651,Violence and sexual offences,51.397677,0.042502
E01000652,Violence and sexual offences,51.392067,0.050576
E01000653,Violence and sexual offences,51.413108,0.04151
E01000654,Violence and sexual offences,51.307196,0.029832
E01000655,Violence and sexual offences,51.307461,0.023284
E01000656,Violence and sexual offences,51.317102,0.027815
E01000657,Violence and sexual offences,51.314603,0.033572
E01000658,Violence and sexual offences,51.31611,0.033293500000000004
E01000659,Violence and sexual offences,51.311179,0.0248935
E01000661,Violence and sexual offences,51.3848615,0.041982
E01000662,Violence and sexual offences,51.389374,0.051527
E01000663,Violence and sexual offences,51.38393,0.0592655
E01000664,Violence and sexual offences,51.376953,0.050488
E01000665,Violence and sexual offences,51.375092,0.044346
E01000666,Violence and sexual offences,51.364599,0.034949
E01000667,Violence and sexual offences,51.367841,0.047717
E01000668,Violence and sexual offences,51.39301,0.035634
E01000669,Violence and sexual offences,51.390437,0.03842
E01000670,Violence and sexual offences,51.398586,0.015471
E01000671,Violence and sexual offences,51.394923,0.027817
E01000672,Violence and sexual offences,51.415268999999995,0.0035925
E01000673,Violence and sexual offences,51.410914500000004,-0.001858
E01000674,Violence and sexual offences,51.409575,0.008972
E01000676,Theft from the person,51.406301,0.014669000000000001
E01000677,Violence and sexual offences,51.403492,0.014463
E01000678,Violence and sexual offences,51.39889599999999,0.024822
E01000679,Violence and sexual offences,51.396379,0.032808000000000004
E01000680,Violence and sexual offences,51.347291999999996,0.116426
E01000681,Violence and sexual offences,51.368468,0.0890715
E01000682,Violence and sexual offences,51.360858,0.088539
E01000683,Violence and sexual offences,51.363458,0.089964
E01000684,Violence and sexual offences,51.3621845,0.0975915
E01000685,Violence and sexual offences,51.356704,0.101764
E01000686,Violence and sexual offences,51.355157,0.088983
E01000687,Violence and sexual offences,51.3529945,0.090443
E01000688,Violence and sexual offences,51.353863000000004,0.10446849999999999
E01000689,Violence and sexual offences,51.428265,0.073586
E01000690,Violence and sexual offences,51.423013,0.069049
E01000691,Violence and sexual offences,51.422605000000004,0.0623055
E01000692,Violence and sexual offences,51.420023,0.067215
E01000693,Violence and sexual offences,51.414238,0.08212749999999999
E01000694,Violence and sexual offences,51.4193385,0.050228
E01000695,Violence and sexual offences,51.418133,0.05859399999999999
E01000696,Violence and sexual offences,51.408072000000004,0.07033500000000001
E01000697,Violence and sexual offences,51.408240500000005,0.057194
E01000698,Violence and sexual offences,51.398118,0.092839
E01000699,Violence and sexual offences,51.406149,-0.058044
E01000700,Violence and sexual offences,51.406445,-0.045647
E01000701,Violence and sexual offences,51.4081335,-0.050799
E01000702,Violence and sexual offences,51.409707,-0.044993
E01000703,Violence and sexual offences,51.408162,-0.041187
E01000704,Violence and sexual offences,51.403512,-0.057988
E01000705,Violence and sexual offences,51.404034,-0.064996
E01000706,Violence and sexual offences,51.401139,-0.049373
E01000707,Violence and sexual offences,51.403199,-0.037483
E01000708,Violence and sexual offences,51.399026,-0.046097
E01000709,Violence and sexual offences,51.408484,-0.033203
E01000710,Violence and sexual offences,51.417114,-0.025803
E01000711,Violence and sexual offences,51.4122,-0.027931499999999998
E01000712,Violence and sexual offences,51.41203,-0.021073500000000002
E01000713,Violence and sexual offences,51.411011,-0.012757
E01000714,Violence and sexual offences,51.407553,-0.027222
E01000715,Violence and sexual offences,51.408074,-0.017538
E01000716,Violence and sexual offences,51.406656,-0.010287000000000001
E01000717,Violence and sexual offences,51.404047,-0.003555
E01000718,Violence and sexual offences,51.420195,-0.024502
E01000719,Violence and sexual offences,51.39505,0.113938
E01000720,Violence and sexual offences,51.394953,0.123642
E01000721,Violence and sexual offences,51.393172,0.116864
E01000722,Violence and sexual offences,51.390674,0.107141
E01000723,Violence and sexual offences,51.380129,0.121742
E01000724,Violence and sexual offences,51.389661,0.118143
E01000725,Violence and sexual offences,51.384833,0.111
E01000726,Violence and sexual offences,51.383065,0.11598800000000001
E01000727,Violence and sexual offences,51.382593,0.107148
E01000728,Violence and sexual offences,51.400731,0.123694
E01000729,Violence and sexual offences,51.404018,0.105826
E01000730,Violence and sexual offences,51.395728500000004,0.106858
E01000731,Violence and sexual offences,51.3966225,0.099239
E01000732,Violence and sexual offences,51.388624,0.094064
E01000733,Violence and sexual offences,51.391757,0.101234
E01000734,Violence and sexual offences,51.386972,0.098423
E01000735,Violence and sexual offences,51.411269,0.106484
E01000736,Violence and sexual offences,51.4059505,0.096537
E01000737,Violence and sexual offences,51.404568999999995,0.09936500000000001
E01000738,Violence and sexual offences,51.403402,0.111093
E01000739,Violence and sexual offences,51.401051,0.106853
E01000741,Violence and sexual offences,51.415339,-0.07409750000000001
E01000742,Violence and sexual offences,51.415569,-0.065502
E01000743,Violence and sexual offences,51.412636,-0.067476
E01000744,Violence and sexual offences,51.406929,-0.067123
E01000745,Violence and sexual offences,51.424921,-0.065179
E01000746,Violence and sexual offences,51.417694,-0.078413
E01000747,Violence and sexual offences,51.331245,0.024446
E01000748,Violence and sexual offences,51.305959,0.0460845
E01000749,Violence and sexual offences,51.340759500000004,0.05922
E01000750,Violence and sexual offences,51.363313,0.069462
E01000751,Violence and sexual offences,51.365713,0.059146
E01000752,Violence and sexual offences,51.360824,0.076858
E01000753,Violence and sexual offences,51.371724,0.066511
E01000754,Violence and sexual offences,51.377387,0.082982
E01000755,Violence and sexual offences,51.375672,0.0768845
E01000756,Violence and sexual offences,51.367311,0.056655
E01000757,Violence and sexual offences,51.368482,0.07901
E01000758,Violence and sexual offences,51.372294,0.089692
E01000759,Violence and sexual offences,51.3667685,0.013642
E01000760,Violence and sexual offences,51.369559,0.001166
E01000761,Violence and sexual offences,51.365723,0.00371
E01000762,Violence and sexual offences,51.390259,0.014297
E01000763,Violence and sexual offences,51.387579,0.017645
E01000764,Violence and sexual offences,51.3840195,0.01065
E01000765,Violence and sexual offences,51.376962,0.011059
E01000766,Violence and sexual offences,51.3802655,0.004561
E01000767,Violence and sexual offences,51.379025,0.014284
E01000768,Violence and sexual offences,51.375227,0.01009
E01000769,Violence and sexual offences,51.380664,-0.026861
E01000770,Violence and sexual offences,51.400269,-0.020783
E01000771,Violence and sexual offences,51.404356,-0.032517500000000005
E01000772,Violence and sexual offences,51.402049500000004,-0.017697
E01000773,Violence and sexual offences,51.399026,-0.033125
E01000774,Violence and sexual offences,51.398274,-0.041428
E01000775,Violence and sexual offences,51.391205,-0.023898
E01000777,Violence and sexual offences,51.39218,-0.034085
E01000778,Violence and sexual offences,51.392121,-0.04241
E01000779,Violence and sexual offences,51.437839,0.040803
E01000780,Violence and sexual offences,51.432768,0.046045
E01000781,Violence and sexual offences,51.430247,0.050336000000000006
E01000782,Violence and sexual offences,51.427574,0.04345
E01000783,Violence and sexual offences,51.426375,0.049325
E01000784,Violence and sexual offences,51.424943,0.055356
E01000785,Violence and sexual offences,51.426392,0.045653
E01000786,Violence and sexual offences,51.366243,0.114438
E01000787,Violence and sexual offences,51.38134,0.111622
E01000788,Violence and sexual offences,51.379517,0.103687
E01000789,Violence and sexual offences,51.3758385,0.121499
